date,hospital_id,procedure,cash,gross,pct_change
2026-08-17,ccn-050761,mri-knee,1520,4342,
2026-08-17,ccn-050761,mri-spine,2238,6395,
2026-08-17,ccn-050761,physical-therapy,78,222,
2026-08-17,ccn-050761,strep-test,100,287,
2026-08-17,ccn-050761,thyroid-us,866,2475,
2026-08-17,ccn-050761,us-abdomen,1149,3284,
2026-08-17,ccn-050761,us-pregnancy,579,1655,
2026-08-17,ccn-050761,xray-extremity,344,982,
2026-08-17,ccn-050761,xray-leg,370,1057,
2026-08-17,ccn-050767,allergy-test,627,1120,
2026-08-17,ccn-050767,appendectomy,22680,40500,
2026-08-17,ccn-050767,biopsy-needle,4094,7310,
2026-08-17,ccn-050767,blood-cbc,123,220,
2026-08-17,ccn-050767,blood-metabolic,255,456,
2026-08-17,ccn-050767,cardiac-cath,19488,34800,
2026-08-17,ccn-050767,carpal-tunnel,5309,9480,
2026-08-17,ccn-050767,cast-fracture,762,1360,
2026-08-17,ccn-050767,cataract,8624,15400,
2026-08-17,ccn-050767,chemo-infusion,1103,1970,
2026-08-17,ccn-050767,chest-xray,504,900,
2026-08-17,ccn-050767,colonoscopy,3679,6570,
2026-08-17,ccn-050767,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050767,ct-head,2682,4790,
2026-08-17,ccn-050767,dialysis,2453,4380,
2026-08-17,ccn-050767,echocardiogram,3825,6830,
2026-08-17,ccn-050767,ekg,90,160,
2026-08-17,ccn-050767,endoscopy,3707,6620,
2026-08-17,ccn-050767,epidural-inj,3662,6540,
2026-08-17,ccn-050767,er-level3,1622,2896,
2026-08-17,ccn-050767,er-level4,2713,4844,
2026-08-17,ccn-050767,er-level5,4220,7536,
2026-08-17,ccn-050767,flu-shot,21,37,
2026-08-17,ccn-050767,gallbladder,19219,34320,
2026-08-17,ccn-050767,hearing-test,549,980,
2026-08-17,ccn-050767,hernia-repair,18726,33440,
2026-08-17,ccn-050767,hip-replacement,9162,16360,
2026-08-17,ccn-050767,hysterectomy,23128,41300,
2026-08-17,ccn-050767,iud-insertion,1814,3240,
2026-08-17,ccn-050767,iv-hydration,739,1320,
2026-08-17,ccn-050767,iv-infusion,840,1500,
2026-08-17,ccn-050767,joint-injection,1271,2270,
2026-08-17,ccn-050767,knee-replacement,25760,46000,
2026-08-17,ccn-050767,knee-scope,7325,13080,
2026-08-17,ccn-050767,laceration,801,1430,
2026-08-17,ccn-050767,lithotripsy,14426,25760,
2026-08-17,ccn-050767,mammogram-diag,375,670,
2026-08-17,ccn-050767,mammogram-screen,375,670,
2026-08-17,ccn-050767,mri-brain,3629,6480,
2026-08-17,ccn-050767,mri-knee,3438,6140,
2026-08-17,ccn-050767,mri-spine,3282,5860,
2026-08-17,ccn-050767,pap-smear,92,164,
2026-08-17,ccn-050767,physical-therapy,145,259,
2026-08-17,ccn-050767,shoulder-scope,6300,11250,
2026-08-17,ccn-050767,sleep-study,4889,8730,
2026-08-17,ccn-050767,strep-test,171,306,
2026-08-17,ccn-050767,thyroid-us,907,1620,
2026-08-17,ccn-050767,tonsillectomy,8658,15460,
2026-08-17,ccn-050767,us-abdomen,991,1770,
2026-08-17,ccn-050767,us-pregnancy,946,1690,
2026-08-17,ccn-050767,xray-extremity,633,1130,
2026-08-17,ccn-050767,xray-leg,459,820,
2026-08-17,ccn-050770,appendectomy,6571,14603,
2026-08-17,ccn-050770,biopsy-needle,2157,4793,
2026-08-17,ccn-050770,blood-cbc,65,145,
2026-08-17,ccn-050770,blood-metabolic,358,795,
2026-08-17,ccn-050770,cardiac-cath,8600,19110,
2026-08-17,ccn-050770,cast-fracture,308,685,
2026-08-17,ccn-050770,chest-xray,375,833,
2026-08-17,ccn-050770,colonoscopy,1925,4277,
2026-08-17,ccn-050770,ct-abd-pelvis,1444,3208,
2026-08-17,ccn-050770,ct-head,1190,2644,
2026-08-17,ccn-050770,dialysis,891,1979,
2026-08-17,ccn-050770,echocardiogram,1221,2713,
2026-08-17,ccn-050770,endoscopy,2019,4487,
2026-08-17,ccn-050770,epidural-inj,1294,2875,
2026-08-17,ccn-050770,er-level3,1383,3074,
2026-08-17,ccn-050770,er-level4,2025,4500,
2026-08-17,ccn-050770,er-level5,2225,4944,
2026-08-17,ccn-050770,hernia-repair,4385,9745,
2026-08-17,ccn-050770,iud-insertion,434,964,
2026-08-17,ccn-050770,iv-hydration,330,733,
2026-08-17,ccn-050770,iv-infusion,463,1029,
2026-08-17,ccn-050770,joint-injection,327,727,
2026-08-17,ccn-050770,laceration,435,966,
2026-08-17,ccn-050770,mammogram-diag,93,207,
2026-08-17,ccn-050770,mammogram-screen,313,695,
2026-08-17,ccn-050770,physical-therapy,63,140,
2026-08-17,ccn-050770,prostate-biopsy,1390,3088,
2026-08-17,ccn-050770,strep-test,11,25,
2026-08-17,ccn-050770,thyroid-us,636,1414,
2026-08-17,ccn-050770,us-abdomen,1066,2368,
2026-08-17,ccn-050770,xray-extremity,307,683,
2026-08-17,ccn-050770,xray-leg,456,1013,
2026-08-17,ccn-050778,biopsy-needle,2997,6660,
2026-08-17,ccn-050778,blood-cbc,65,145,
2026-08-17,ccn-050778,blood-metabolic,358,795,
2026-08-17,ccn-050778,cardiac-cath,8600,19110,
2026-08-17,ccn-050778,cast-fracture,465,1033,
2026-08-17,ccn-050778,chemo-infusion,795,1766,
2026-08-17,ccn-050778,chest-xray,375,833,
2026-08-17,ccn-050778,colonoscopy,2750,6112,
2026-08-17,ccn-050778,ct-abd-pelvis,3180,7066,
2026-08-17,ccn-050778,ct-head,2035,4522,
2026-08-17,ccn-050778,dialysis,1155,2567,
2026-08-17,ccn-050778,echocardiogram,1769,3932,
2026-08-17,ccn-050778,endoscopy,2019,4487,
2026-08-17,ccn-050778,epidural-inj,2246,4991,
2026-08-17,ccn-050778,er-level3,1486,3303,
2026-08-17,ccn-050778,er-level4,2069,4598,
2026-08-17,ccn-050778,er-level5,3167,7038,
2026-08-17,ccn-050778,iud-insertion,612,1359,
2026-08-17,ccn-050778,iv-hydration,481,1069,
2026-08-17,ccn-050778,iv-infusion,463,1029,
2026-08-17,ccn-050778,joint-injection,1026,2280,
2026-08-17,ccn-050778,laceration,1046,2325,
2026-08-17,ccn-050778,mammogram-diag,384,854,
2026-08-17,ccn-050778,mammogram-screen,359,797,
2026-08-17,ccn-050778,mri-brain,4973,11051,
2026-08-17,ccn-050778,mri-knee,3729,8287,
2026-08-17,ccn-050778,mri-spine,4753,10563,
2026-08-17,ccn-050778,physical-therapy,108,241,
2026-08-17,ccn-050778,prostate-biopsy,2885,6411,
2026-08-17,ccn-050778,sleep-study,2816,6258,
2026-08-17,ccn-050778,strep-test,11,25,
2026-08-17,ccn-050778,thyroid-us,824,1831,
2026-08-17,ccn-050778,urgent-care,306,680,
2026-08-17,ccn-050778,us-abdomen,1307,2904,
2026-08-17,ccn-050778,us-pregnancy,927,2059,
2026-08-17,ccn-050778,xray-extremity,498,1106,
2026-08-17,ccn-050778,xray-leg,456,1013,
2026-08-17,ccn-050855,allergy-test,566,1089,
2026-08-17,ccn-050855,appendectomy,8008,15400,
2026-08-17,ccn-050855,biopsy-needle,3214,6180,
2026-08-17,ccn-050855,blood-cbc,111,213,
2026-08-17,ccn-050855,blood-metabolic,269,517,
2026-08-17,ccn-050855,cardiac-cath,12927,24860,
2026-08-17,ccn-050855,carpal-tunnel,3609,6940,
2026-08-17,ccn-050855,cast-fracture,499,960,
2026-08-17,ccn-050855,cataract,5044,9700,
2026-08-17,ccn-050855,chemo-infusion,874,1680,
2026-08-17,ccn-050855,chest-xray,385,740,
2026-08-17,ccn-050855,colonoscopy,2080,4000,
2026-08-17,ccn-050855,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050855,ct-head,2288,4400,
2026-08-17,ccn-050855,dialysis,2340,4500,
2026-08-17,ccn-050855,echocardiogram,2688,5170,
2026-08-17,ccn-050855,endoscopy,1872,3600,
2026-08-17,ccn-050855,epidural-inj,2220,4270,
2026-08-17,ccn-050855,er-level3,1208,2323,
2026-08-17,ccn-050855,er-level4,1953,3756,
2026-08-17,ccn-050855,er-level5,3284,6316,
2026-08-17,ccn-050855,flu-shot,16,30,
2026-08-17,ccn-050855,gallbladder,13208,25400,
2026-08-17,ccn-050855,hernia-repair,7389,14210,
2026-08-17,ccn-050855,hysterectomy,4436,8530,
2026-08-17,ccn-050855,iud-insertion,588,1130,
2026-08-17,ccn-050855,iv-hydration,442,850,
2026-08-17,ccn-050855,iv-infusion,478,920,
2026-08-17,ccn-050855,joint-injection,952,1830,
2026-08-17,ccn-050855,knee-scope,5148,9900,
2026-08-17,ccn-050855,laceration,749,1440,
2026-08-17,ccn-050855,lithotripsy,6510,12520,
2026-08-17,ccn-050855,mammogram-diag,353,679,
2026-08-17,ccn-050855,mammogram-screen,380,731,
2026-08-17,ccn-050855,mri-brain,2600,5000,
2026-08-17,ccn-050855,mri-knee,2392,4600,
2026-08-17,ccn-050855,mri-spine,2496,4800,
2026-08-17,ccn-050855,pap-smear,100,193,
2026-08-17,ccn-050855,physical-therapy,137,264,
2026-08-17,ccn-050855,shoulder-scope,9745,18740,
2026-08-17,ccn-050855,strep-test,111,213,
2026-08-17,ccn-050855,stress-test,270,520,
2026-08-17,ccn-050855,thyroid-us,827,1590,
2026-08-17,ccn-050855,tonsillectomy,1456,2800,
2026-08-17,ccn-050855,us-abdomen,1191,2290,
2026-08-17,ccn-050855,us-pregnancy,728,1400,
2026-08-17,ccn-050855,xray-extremity,432,830,
2026-08-17,ccn-050855,xray-leg,406,780,
2026-08-17,ccn-051318,biopsy-needle,2082,4083,
2026-08-17,ccn-051318,blood-cbc,2,4,
2026-08-17,ccn-051318,blood-metabolic,15,30,
2026-08-17,ccn-051318,carpal-tunnel,2404,4714,
2026-08-17,ccn-051318,cast-fracture,1017,1994,
2026-08-17,ccn-051318,chest-xray,729,1430,
2026-08-17,ccn-051318,colonoscopy,1272,2494,
2026-08-17,ccn-051318,ct-abd-pelvis,5733,11242,
2026-08-17,ccn-051318,ct-head,1879,3685,
2026-08-17,ccn-051318,dialysis,1188,2330,
2026-08-17,ccn-051318,echocardiogram,1508,2957,
2026-08-17,ccn-051318,ekg,36,70,
2026-08-17,ccn-051318,endoscopy,1263,2477,
2026-08-17,ccn-051318,epidural-inj,925,1813,
2026-08-17,ccn-051318,er-level3,1764,3459,
2026-08-17,ccn-051318,er-level4,631,1237,
2026-08-17,ccn-051318,er-level5,4646,9110,
2026-08-17,ccn-051318,flu-shot,18,35,
2026-08-17,ccn-051318,hearing-test,253,496,
2026-08-17,ccn-051318,hernia-repair,4737,9288,
2026-08-17,ccn-051318,iud-insertion,5590,10960,
2026-08-17,ccn-051318,iv-hydration,901,1766,
2026-08-17,ccn-051318,iv-infusion,1095,2148,
2026-08-17,ccn-051318,joint-injection,1390,2725,
2026-08-17,ccn-051318,laceration,1316,2581,
2026-08-17,ccn-051318,mammogram-diag,413,809,
2026-08-17,ccn-051318,mammogram-screen,394,773,
2026-08-17,ccn-051318,mri-brain,1977,3877,
2026-08-17,ccn-051318,mri-spine,2192,4298,
2026-08-17,ccn-051318,physical-therapy,105,206,
2026-08-17,ccn-051318,sleep-study,1779,3488,
2026-08-17,ccn-051318,strep-test,17,33,
2026-08-17,ccn-051318,thyroid-us,1169,2292,
2026-08-17,ccn-051318,urgent-care,83,162,
2026-08-17,ccn-051318,us-abdomen,1960,3844,
2026-08-17,ccn-051318,us-pregnancy,2029,3979,
2026-08-17,ccn-051318,xray-extremity,906,1776,
2026-08-17,ccn-051318,xray-leg,785,1539,
2026-08-17,ccn-053303,allergy-test,15,20,
2026-08-17,ccn-053303,blood-cbc,158,210,
2026-08-17,ccn-053303,blood-metabolic,364,485,
2026-08-17,ccn-053303,cardiac-cath,18524,24698,
2026-08-17,ccn-053303,cast-fracture,71,95,
2026-08-17,ccn-053303,chemo-infusion,1064,1419,
2026-08-17,ccn-053303,chest-xray,575,767,
2026-08-17,ccn-053303,ct-abd-pelvis,6248,8331,
2026-08-17,ccn-053303,ct-head,2625,3500,
2026-08-17,ccn-053303,echocardiogram,3904,5206,
2026-08-17,ccn-053303,ekg,294,392,
2026-08-17,ccn-053303,endoscopy,527,703,
2026-08-17,ccn-053303,epidural-inj,568,757,
2026-08-17,ccn-053303,er-level3,1500,2000,
2026-08-17,ccn-053303,er-level4,2550,3400,
2026-08-17,ccn-053303,er-level5,4050,5400,
2026-08-17,ccn-053303,flu-shot,98,130,
2026-08-17,ccn-053303,hearing-test,267,356,
2026-08-17,ccn-053303,iud-insertion,504,672,
2026-08-17,ccn-053303,iv-hydration,640,854,
2026-08-17,ccn-053303,iv-infusion,838,1117,
2026-08-17,ccn-053303,joint-injection,1002,1336,
2026-08-17,ccn-053303,laceration,563,751,
2026-08-17,ccn-053303,mri-brain,3465,4620,
2026-08-17,ccn-053303,mri-knee,4478,5970,
2026-08-17,ccn-053303,mri-spine,5064,6752,
2026-08-17,ccn-053303,physical-therapy,158,211,
2026-08-17,ccn-053303,prostate-biopsy,2156,2875,
2026-08-17,ccn-053303,sleep-study,5423,7231,
2026-08-17,ccn-053303,strep-test,166,222,
2026-08-17,ccn-053303,stress-test,1148,1531,
2026-08-17,ccn-053303,thyroid-us,1040,1386,
2026-08-17,ccn-053303,urgent-care,262,350,
2026-08-17,ccn-053303,us-abdomen,1200,1600,
2026-08-17,ccn-053303,xray-extremity,700,933,
2026-08-17,ccn-053303,xray-leg,668,891,
2026-09-22,ccn-050283,allergy-test,51,128,
2026-09-22,ccn-050283,appendectomy,1283,2566,
2026-09-22,ccn-050283,biopsy-needle,4793,11983,
2026-09-22,ccn-050283,blood-cbc,178,445,
2026-09-22,ccn-050283,blood-metabolic,497,1243,
2026-09-22,ccn-050283,cardiac-cath,26708,66769,
2026-09-22,ccn-050283,carpal-tunnel,3333,8333,
2026-09-22,ccn-050283,cast-fracture,966,2414,
2026-09-22,ccn-050283,chemo-infusion,1673,4183,
2026-09-22,ccn-050283,chest-xray,540,1351,
2026-09-22,ccn-050283,colonoscopy,3432,8581,
2026-09-22,ccn-050283,ct-abd-pelvis,6879,17197,
2026-09-22,ccn-050283,ct-head,3111,7777,
2026-09-22,ccn-050283,dialysis,236,471,
2026-09-22,ccn-050283,echocardiogram,4826,12065,
2026-09-22,ccn-050283,ekg,62,124,
2026-09-22,ccn-050283,endoscopy,3788,9471,
2026-09-22,ccn-050283,epidural-inj,4110,10275,
2026-09-22,ccn-050283,er-level3,1995,4988,
2026-09-22,ccn-050283,er-level4,4744,11859,
2026-09-22,ccn-050283,er-level5,6108,15270,
2026-09-22,ccn-050283,flu-shot,78,195,
2026-09-22,ccn-050283,gallbladder,1890,3781,
2026-09-22,ccn-050283,hearing-test,581,1452,
2026-09-22,ccn-050283,hernia-repair,1142,2285,
2026-09-22,ccn-050283,hip-replacement,3461,6922,
2026-09-22,ccn-050283,hysterectomy,2110,4220,
2026-09-22,ccn-050283,iud-insertion,454,1135,
2026-09-22,ccn-050283,iv-hydration,1152,2879,
2026-09-22,ccn-050283,iv-infusion,1276,3191,
2026-09-22,ccn-050283,joint-injection,1218,3046,
2026-09-22,ccn-050283,knee-replacement,3744,7489,
2026-09-22,ccn-050283,laceration,1324,3311,
2026-09-22,ccn-050283,mammogram-diag,478,1195,
2026-09-22,ccn-050283,mammogram-screen,287,717,
2026-09-22,ccn-050283,mri-brain,4698,11744,
2026-09-22,ccn-050283,mri-knee,4156,10390,
2026-09-22,ccn-050283,mri-spine,4408,11019,
2026-09-22,ccn-050283,physical-therapy,268,671,
2026-09-22,ccn-050283,prostate-biopsy,5496,13741,
2026-09-22,ccn-050283,shoulder-scope,2468,4935,
2026-09-22,ccn-050283,sleep-study,4320,10799,
2026-09-22,ccn-050283,strep-test,214,536,
2026-09-22,ccn-050283,thyroid-us,1119,2798,
2026-09-22,ccn-050283,urgent-care,341,682,
2026-09-22,ccn-050283,us-abdomen,1309,3272,
2026-09-22,ccn-050283,us-pregnancy,879,2197,
2026-09-22,ccn-050283,xray-extremity,731,1828,
2026-09-22,ccn-050283,xray-leg,774,1936,
2026-09-22,ccn-050295,appendectomy,28217,47029,
2026-09-22,ccn-050295,biopsy-needle,3932,6553,
2026-09-22,ccn-050295,blood-cbc,23,38,
2026-09-22,ccn-050295,blood-metabolic,30,50,
2026-09-22,ccn-050295,carpal-tunnel,7828,13047,
2026-09-22,ccn-050295,chemo-infusion,514,856,
2026-09-22,ccn-050295,chest-xray,218,364,
2026-09-22,ccn-050295,colonoscopy,6934,11557,
2026-09-22,ccn-050295,ct-abd-pelvis,1675,2791,
2026-09-22,ccn-050295,ct-head,801,1335,
2026-09-22,ccn-050295,endoscopy,5877,9795,
2026-09-22,ccn-050295,epidural-inj,2250,3750,
2026-09-22,ccn-050295,gallbladder,25293,42154,
2026-09-22,ccn-050295,hernia-repair,24042,40071,
2026-09-22,ccn-050295,hip-replacement,46824,78041,
2026-09-22,ccn-050295,hysterectomy,36016,60026,
2026-09-22,ccn-050295,iud-insertion,1161,1935,
2026-09-22,ccn-050295,iv-hydration,479,798,
2026-09-22,ccn-050295,iv-infusion,242,403,
2026-09-22,ccn-050295,joint-injection,751,1251,
2026-09-22,ccn-050295,knee-replacement,44879,74798,
2026-09-22,ccn-050295,knee-scope,16244,27074,
2026-09-22,ccn-050295,laceration,941,1569,
2026-09-22,ccn-050295,mammogram-diag,335,559,
2026-09-22,ccn-050295,mammogram-screen,192,320,
2026-09-22,ccn-050295,pap-smear,104,173,
2026-09-22,ccn-050295,physical-therapy,61,101,
2026-09-22,ccn-050295,prostate-biopsy,8614,14356,
2026-09-22,ccn-050295,shoulder-scope,38822,64704,
2026-09-22,ccn-050295,strep-test,73,122,
2026-09-22,ccn-050295,thyroid-us,660,1100,
2026-09-22,ccn-050295,tonsillectomy,12588,20980,
2026-09-22,ccn-050295,us-abdomen,295,492,
2026-09-22,ccn-050295,us-pregnancy,874,1457,
2026-09-22,ccn-050295,xray-extremity,329,549,
2026-09-22,ccn-050295,xray-leg,242,404,
2026-09-22,ccn-050441,allergy-test,51,128,
2026-09-22,ccn-050441,appendectomy,1283,2566,
2026-09-22,ccn-050441,biopsy-needle,4793,11983,
2026-09-22,ccn-050441,blood-cbc,178,445,
2026-09-22,ccn-050441,blood-metabolic,497,1243,
2026-09-22,ccn-050441,cardiac-cath,26708,66769,
2026-09-22,ccn-050441,carpal-tunnel,3333,8333,
2026-09-22,ccn-050441,cast-fracture,966,2414,
2026-09-22,ccn-050441,chemo-infusion,1673,4183,
2026-09-22,ccn-050441,chest-xray,540,1351,
2026-09-22,ccn-050441,colonoscopy,3432,8581,
2026-09-22,ccn-050441,ct-abd-pelvis,6879,17197,
2026-09-22,ccn-050441,ct-head,3111,7777,
2026-09-22,ccn-050441,dialysis,236,471,
2026-09-22,ccn-050441,echocardiogram,4826,12065,
2026-09-22,ccn-050441,ekg,62,124,
2026-09-22,ccn-050441,endoscopy,3788,9471,
2026-09-22,ccn-050441,epidural-inj,4110,10275,
2026-09-22,ccn-050441,er-level3,1995,4988,
2026-09-22,ccn-050441,er-level4,4744,11859,
2026-09-22,ccn-050441,er-level5,6108,15270,
2026-09-22,ccn-050441,flu-shot,78,195,
2026-09-22,ccn-050441,gallbladder,1890,3781,
2026-09-22,ccn-050441,hearing-test,581,1452,
2026-09-22,ccn-050441,hernia-repair,1142,2285,
2026-09-22,ccn-050441,hip-replacement,3461,6922,
2026-09-22,ccn-050441,hysterectomy,2110,4220,
2026-09-22,ccn-050441,iud-insertion,454,1135,
2026-09-22,ccn-050441,iv-hydration,1152,2879,
2026-09-22,ccn-050441,iv-infusion,1276,3191,
2026-09-22,ccn-050441,joint-injection,1218,3046,
2026-09-22,ccn-050441,knee-replacement,3744,7489,
2026-09-22,ccn-050441,laceration,1324,3311,
2026-09-22,ccn-050441,mammogram-diag,478,1195,
2026-09-22,ccn-050441,mammogram-screen,287,717,
2026-09-22,ccn-050441,mri-brain,4698,11744,
2026-09-22,ccn-050441,mri-knee,4156,10390,
2026-09-22,ccn-050441,mri-spine,4408,11019,
2026-09-22,ccn-050441,physical-therapy,268,671,
2026-09-22,ccn-050441,prostate-biopsy,5496,13741,
2026-09-22,ccn-050441,shoulder-scope,2468,4935,
2026-09-22,ccn-050441,sleep-study,4320,10799,
2026-09-22,ccn-050441,strep-test,214,536,
2026-09-22,ccn-050441,thyroid-us,1119,2798,
2026-09-22,ccn-050441,urgent-care,341,682,
2026-09-22,ccn-050441,us-abdomen,1309,3272,
2026-09-22,ccn-050441,us-pregnancy,879,2197,
2026-09-22,ccn-050441,xray-extremity,731,1828,
2026-09-22,ccn-050441,xray-leg,774,1936,
2026-09-22,ccn-050485,allergy-test,2585,2585,
2026-09-22,ccn-050485,biopsy-needle,3972,3972,
2026-09-22,ccn-050485,blood-cbc,32,32,
2026-09-22,ccn-050485,blood-metabolic,883,883,
2026-09-22,ccn-050485,cardiac-cath,30656,30656,
2026-09-22,ccn-050485,cast-fracture,1222,1222,
2026-09-22,ccn-050485,chemo-infusion,2253,2253,
2026-09-22,ccn-050485,chest-xray,1166,1166,
2026-09-22,ccn-050485,colonoscopy,6134,6134,
2026-09-22,ccn-050485,ct-abd-pelvis,10055,10055,
2026-09-22,ccn-050485,ct-head,5215,5215,
2026-09-22,ccn-050485,dialysis,2638,2638,
2026-09-22,ccn-050485,echocardiogram,6685,6685,
2026-09-22,ccn-050485,endoscopy,4707,4707,
2026-09-22,ccn-050485,epidural-inj,8754,8754,
2026-09-22,ccn-050485,er-level3,2498,2498,
2026-09-22,ccn-050485,er-level4,4035,4035,
2026-09-22,ccn-050485,er-level5,5867,5867,
2026-09-22,ccn-050485,hearing-test,839,839,
2026-09-22,ccn-050485,iud-insertion,4589,4589,
2026-09-22,ccn-050485,iv-hydration,975,975,
2026-09-22,ccn-050485,iv-infusion,1183,1183,
2026-09-22,ccn-050485,joint-injection,6625,6625,
2026-09-22,ccn-050485,laceration,1474,1474,
2026-09-22,ccn-050485,mammogram-diag,895,895,
2026-09-22,ccn-050485,mammogram-screen,1170,1170,
2026-09-22,ccn-050485,mri-brain,7384,7384,
2026-09-22,ccn-050485,mri-knee,12808,12808,
2026-09-22,ccn-050485,mri-spine,7633,7633,
2026-09-22,ccn-050485,physical-therapy,212,212,
2026-09-22,ccn-050485,prostate-biopsy,10234,10234,
2026-09-22,ccn-050485,sleep-study,7807,7807,
2026-09-22,ccn-050485,strep-test,100,100,
2026-09-22,ccn-050485,thyroid-us,1862,1862,
2026-09-22,ccn-050485,urgent-care,347,347,
2026-09-22,ccn-050485,us-abdomen,2503,2503,
2026-09-22,ccn-050485,us-pregnancy,2350,2350,
2026-09-22,ccn-050485,xray-extremity,1782,1782,
2026-09-22,ccn-050485,xray-leg,1885,1885,
2026-09-22,ccn-050603,allergy-test,2585,2585,
2026-09-22,ccn-050603,biopsy-needle,3972,3972,
2026-09-22,ccn-050603,blood-cbc,32,32,
2026-09-22,ccn-050603,blood-metabolic,883,883,
2026-09-22,ccn-050603,cardiac-cath,30656,30656,
2026-09-22,ccn-050603,cast-fracture,1222,1222,
2026-09-22,ccn-050603,chemo-infusion,2253,2253,
2026-09-22,ccn-050603,chest-xray,1166,1166,
2026-09-22,ccn-050603,colonoscopy,6134,6134,
2026-09-22,ccn-050603,ct-abd-pelvis,10055,10055,
2026-09-22,ccn-050603,ct-head,5215,5215,
2026-09-22,ccn-050603,dialysis,2638,2638,
2026-09-22,ccn-050603,echocardiogram,6685,6685,
2026-09-22,ccn-050603,endoscopy,4707,4707,
2026-09-22,ccn-050603,epidural-inj,8754,8754,
2026-09-22,ccn-050603,er-level3,2498,2498,
2026-09-22,ccn-050603,er-level4,4035,4035,
2026-09-22,ccn-050603,er-level5,5867,5867,
2026-09-22,ccn-050603,hearing-test,839,839,
2026-09-22,ccn-050603,iud-insertion,4589,4589,
2026-09-22,ccn-050603,iv-hydration,975,975,
2026-09-22,ccn-050603,iv-infusion,1183,1183,
2026-09-22,ccn-050603,joint-injection,6625,6625,
2026-09-22,ccn-050603,laceration,1474,1474,
2026-09-22,ccn-050603,mammogram-diag,895,895,
2026-09-22,ccn-050603,mammogram-screen,1170,1170,
2026-09-22,ccn-050603,mri-brain,7384,7384,
2026-09-22,ccn-050603,mri-knee,12808,12808,
2026-09-22,ccn-050603,mri-spine,7633,7633,
2026-09-22,ccn-050603,physical-therapy,212,212,
2026-09-22,ccn-050603,prostate-biopsy,10234,10234,
2026-09-22,ccn-050603,sleep-study,7807,7807,
2026-09-22,ccn-050603,strep-test,100,100,
2026-09-22,ccn-050603,thyroid-us,1862,1862,
2026-09-22,ccn-050603,urgent-care,347,347,
2026-09-22,ccn-050603,us-abdomen,2503,2503,
2026-09-22,ccn-050603,us-pregnancy,2350,2350,
2026-09-22,ccn-050603,xray-extremity,1782,1782,
2026-09-22,ccn-050603,xray-leg,1885,1885,
2026-09-22,ccn-050678,allergy-test,2585,2585,
2026-09-22,ccn-050678,biopsy-needle,3972,3972,
2026-09-22,ccn-050678,blood-cbc,32,32,
2026-09-22,ccn-050678,blood-metabolic,883,883,
2026-09-22,ccn-050678,cardiac-cath,30656,30656,
2026-09-22,ccn-050678,cast-fracture,1222,1222,
2026-09-22,ccn-050678,chemo-infusion,2253,2253,
2026-09-22,ccn-050678,chest-xray,1166,1166,
2026-09-22,ccn-050678,colonoscopy,6134,6134,
2026-09-22,ccn-050678,ct-abd-pelvis,10055,10055,
2026-09-22,ccn-050678,ct-head,5215,5215,
2026-09-22,ccn-050678,dialysis,2638,2638,
2026-09-22,ccn-050678,echocardiogram,6685,6685,
2026-09-22,ccn-050678,endoscopy,4707,4707,
2026-09-22,ccn-050678,epidural-inj,8754,8754,
2026-09-22,ccn-050678,er-level3,2498,2498,
2026-09-22,ccn-050678,er-level4,4035,4035,
2026-09-22,ccn-050678,er-level5,5867,5867,
2026-09-22,ccn-050678,hearing-test,839,839,
2026-09-22,ccn-050678,iud-insertion,4589,4589,
2026-09-22,ccn-050678,iv-hydration,975,975,
2026-09-22,ccn-050678,iv-infusion,1183,1183,
2026-09-22,ccn-050678,joint-injection,6625,6625,
2026-09-22,ccn-050678,laceration,1474,1474,
2026-09-22,ccn-050678,mammogram-diag,895,895,
2026-09-22,ccn-050678,mammogram-screen,1170,1170,
2026-09-22,ccn-050678,mri-brain,7384,7384,
2026-09-22,ccn-050678,mri-knee,12808,12808,
2026-09-22,ccn-050678,mri-spine,7633,7633,
2026-09-22,ccn-050678,physical-therapy,212,212,
2026-09-22,ccn-050678,prostate-biopsy,10234,10234,
2026-09-22,ccn-050678,sleep-study,7807,7807,
2026-09-22,ccn-050678,strep-test,100,100,
2026-09-22,ccn-050678,thyroid-us,1862,1862,
2026-09-22,ccn-050678,urgent-care,347,347,
2026-09-22,ccn-050678,us-abdomen,2503,2503,
2026-09-22,ccn-050678,us-pregnancy,2350,2350,
2026-09-22,ccn-050678,xray-extremity,1782,1782,
2026-09-22,ccn-050678,xray-leg,1885,1885,
2026-09-22,ccn-050710,allergy-test,627,1120,
2026-09-22,ccn-050710,appendectomy,22680,40500,
2026-09-22,ccn-050710,biopsy-needle,4094,7310,
2026-09-22,ccn-050710,blood-cbc,123,220,
2026-09-22,ccn-050710,blood-metabolic,255,456,
2026-09-22,ccn-050710,cardiac-cath,19488,34800,
2026-09-22,ccn-050710,carpal-tunnel,5309,9480,
2026-09-22,ccn-050710,cast-fracture,762,1360,
2026-09-22,ccn-050710,cataract,8624,15400,
2026-09-22,ccn-050710,chemo-infusion,1103,1970,
2026-09-22,ccn-050710,chest-xray,504,900,
2026-09-22,ccn-050710,colonoscopy,3679,6570,
2026-09-22,ccn-050710,ct-abd-pelvis,4754,8490,
2026-09-22,ccn-050710,ct-head,2682,4790,
